"","low","est","high","ID","type","metric"
"t[velocity] (minutes)26",5.58241363580525,35.3254205729232,223.538673424349,"W015D2014Snow","OUF anisotropic","t[velocity] (minutes)26"
"speed (kilometers/day)147",25.8205113233321,41.3962551204633,56.9751673283116,"W015D2014Snow","OUF anisotropic","speed (kilometers/day)147"
"area (square kilometers)159",253.648562745267,330.908384249049,418.282755205984,"W015D2015SnowFree","OUf isotropic","area (square kilometers)159"
"t (hours)4",6.37626752732223,8.74885963750538,12.0042869325647,"W015D2015SnowFree","OUf isotropic","t (hours)4"
"speed (kilometers/day)148",12.3266953009425,16.2662428868621,20.198043934892,"W015D2015SnowFree","OUf isotropic","speed (kilometers/day)148"
"area (square kilometers)160",1665.8902808953,3316.48961272181,5525.81471976595,"W015F2013Snow","OUF isotropic","area (square kilometers)160"
"t[position] (days)133",2.77952515992977,7.20242539944638,18.6632351390196,"W015F2013Snow","OUF isotropic","t[position] (days)133"
"t[velocity] (hours)116",1.99061834348888,2.43994325230397,2.99069035203879,"W015F2013Snow","OUF isotropic","t[velocity] (hours)116"
"speed (kilometers/day)149",20.6544774582064,21.9376076001558,23.2197299092037,"W015F2013Snow","OUF isotropic","speed (kilometers/day)149"
"area (square kilometers)161",2083.79706448055,3131.38796800993,4388.92766146236,"W015F2014SnowFree","OUF anisotropic","area (square kilometers)161"
"t[position] (days)134",3.40386448095499,5.59012274295227,9.18058649400307,"W015F2014SnowFree","OUF anisotropic","t[position] (days)134"
"t[velocity] (hours)117",1.05619805509589,1.29911360983257,1.59789744272819,"W015F2014SnowFree","OUF anisotropic","t[velocity] (hours)117"
"speed (kilometers/day)150",31.2482551479649,33.2467983764738,35.2437304926488,"W015F2014SnowFree","OUF anisotropic","speed (kilometers/day)150"
"area (square kilometers)162",3423.42805005246,6075.45425397416,9475.59693141361,"W015F2014Snow","OUF anisotropic","area (square kilometers)162"
"t[position] (days)135",3.9863371124872,8.90080093814147,19.8739482148286,"W015F2014Snow","OUF anisotropic","t[position] (days)135"
"t[velocity] (hours)118",1.8013865661877,2.86422730855684,4.55415746351687,"W015F2014Snow","OUF anisotropic","t[velocity] (hours)118"
"speed (kilometers/day)151",22.8860554543894,25.7450176108868,28.5999829878771,"W015F2014Snow","OUF anisotropic","speed (kilometers/day)151"
"area (square kilometers)163",1275.59951856153,2023.76376962622,2941.80879908549,"W015F2015SnowFree","OUF anisotropic","area (square kilometers)163"
"t[position] (days)136",2.19205494741644,3.98520944712648,7.24520813503539,"W015F2015SnowFree","OUF anisotropic","t[position] (days)136"
"t[velocity] (hours)119",0.760463040352057,1.0649290616258,1.49129391715103,"W015F2015SnowFree","OUF anisotropic","t[velocity] (hours)119"
"speed (kilometers/day)152",31.9000321291642,35.1131961790749,38.3225489689564,"W015F2015SnowFree","OUF anisotropic","speed (kilometers/day)152"
"area (square kilometers)164",1891.82748681806,3045.88950123481,4470.33262969478,"W016F2013Snow","OUf isotropic","area (square kilometers)164"
"t (hours)5",16.4776630720782,20.5136913999161,25.5383019430751,"W016F2013Snow","OUf isotropic","t (hours)5"
"speed (kilometers/day)153",18.6052397197809,21.0473813731547,23.485986066057,"W016F2013Snow","OUf isotropic","speed (kilometers/day)153"
"area (square kilometers)165",2241.1076941424,3287.35953071616,4530.86721619345,"W016F2014SnowFree","OUF anisotropic","area (square kilometers)165"
"t[position] (days)137",3.10498060395262,4.93588992636662,7.84642884216204,"W016F2014SnowFree","OUF anisotropic","t[position] (days)137"
"t[velocity] (hours)120",1.24889121660255,1.50265642281918,1.80798479084695,"W016F2014SnowFree","OUF anisotropic","t[velocity] (hours)120"
"speed (kilometers/day)154",31.9088980506043,33.6893428834936,35.4685185584651,"W016F2014SnowFree","OUF anisotropic","speed (kilometers/day)154"
"area (square kilometers)166",3757.72723984994,8050.88908399299,13951.9186795042,"W016F2014Snow","OUF anisotropic","area (square kilometers)166"
"t[position] (days)138",5.9766336338437,17.0625712649709,48.711591843882,"W016F2014Snow","OUF anisotropic","t[position] (days)138"
"t[velocity] (hours)121",1.1573109191449,1.42699179066844,1.7595146964825,"W016F2014Snow","OUF anisotropic","t[velocity] (hours)121"
"speed (kilometers/day)155",27.188869852767,29.1165615728291,31.0425510333836,"W016F2014Snow","OUF anisotropic","speed (kilometers/day)155"
"area (square kilometers)167",2117.01307909356,3970.98714026213,6398.36176682393,"W016F2015SnowFree","OUF anisotropic","area (square kilometers)167"
"t[position] (days)139",2.51066613220121,5.75937623192568,13.2117983173607,"W016F2015SnowFree","OUF anisotropic","t[position] (days)139"
"t[velocity] (hours)122",0.95820338648167,1.20947156201627,1.52662939827135,"W016F2015SnowFree","OUF anisotropic","t[velocity] (hours)122"
"speed (kilometers/day)156",35.9572742361639,38.3180520994532,40.676881922674,"W016F2015SnowFree","OUF anisotropic","speed (kilometers/day)156"
"area (square kilometers)168",1228.4351289406,2478.06613643564,4158.78294693333,"W017F2013Snow","OUF isotropic","area (square kilometers)168"
"t[position] (days)140",0.809433961501142,3.19209850900047,12.5884178028137,"W017F2013Snow","OUF isotropic","t[position] (days)140"
"t[velocity] (hours)123",0.99616791919217,4.29727267863664,18.5375900174863,"W017F2013Snow","OUF isotropic","t[velocity] (hours)123"
"speed (kilometers/day)157",16.3077512882759,21.4635244842286,26.6091254506164,"W017F2013Snow","OUF isotropic","speed (kilometers/day)157"
"area (square kilometers)169",458.152277987698,10137.2718110517,34303.6949013242,"W017F2014SnowFree","OUF isotropic","area (square kilometers)169"
"t[position] (months)8",0,2.16220355043366,5.9961805120753,"W017F2014SnowFree","OUF isotropic","t[position] (months)8"
"t[velocity] (hours)124",1.06808828445141,1.54624789994918,2.23846905064149,"W017F2014SnowFree","OUF isotropic","t[velocity] (hours)124"
"speed (kilometers/day)158",14.7995349883616,16.181390724319,17.5617048260821,"W017F2014SnowFree","OUF isotropic","speed (kilometers/day)158"
"area (square kilometers)170",266.610117123776,578.537218763601,1009.23708941671,"W018D2012Snow","OUF isotropic","area (square kilometers)170"
"t[position] (days)141",1.46682797978854,5.07793784189106,17.5790570410489,"W018D2012Snow","OUF isotropic","t[position] (days)141"
"t[velocity] (hours)125",1.6558251963175,3.1552700185082,6.01254825197611,"W018D2012Snow","OUF isotropic","t[velocity] (hours)125"
"speed (kilometers/day)159",8.04075417402195,9.59583753810428,11.1480814800802,"W018D2012Snow","OUF isotropic","speed (kilometers/day)159"
"area (square kilometers)171",596.712413738882,764.300577550842,952.31506124356,"W018D2013SnowFree","OUF anisotropic","area (square kilometers)171"
"t[position] (days)142",1.17961816759875,2.00795581046825,3.41795900363299,"W018D2013SnowFree","OUF anisotropic","t[position] (days)142"
"t[velocity] (hours)126",0,4.83821610679477,9.90972520258062,"W018D2013SnowFree","OUF anisotropic","t[velocity] (hours)126"
"speed (kilometers/day)160",8.94548769798664,14.4063976180429,19.8689109674784,"W018D2013SnowFree","OUF anisotropic","speed (kilometers/day)160"
"area (square kilometers)172",226.433309396275,465.528832519994,789.332418362794,"W018D2013Snow","OU anisotropic","area (square kilometers)172"
"t[position] (days)143",1.31194957795509,4.20625099593631,13.4856916287836,"W018D2013Snow","OU anisotropic","t[position] (days)143"
"area (square kilometers)173",715.702196020541,1117.85396962446,1608.2302907194,"W018F2014Snow","OUF anisotropic","area (square kilometers)173"
"t[position] (days)144",1.67324340599532,2.99038564306395,5.34435471982253,"W018F2014Snow","OUF anisotropic","t[position] (days)144"
"t[velocity] (hours)127",1.61510544786947,2.05270426164571,2.60886667885167,"W018F2014Snow","OUF anisotropic","t[velocity] (hours)127"
"speed (kilometers/day)161",20.3862452872982,21.8308179406843,23.2741155840698,"W018F2014Snow","OUF anisotropic","speed (kilometers/day)161"
"area (square kilometers)174",948.539447565609,1144.25351174017,1358.05086900608,"W018F2015SnowFree","OUF anisotropic","area (square kilometers)174"
"t[position] (days)145",0.985251610843744,1.25347786610142,1.59472640644619,"W018F2015SnowFree","OUF anisotropic","t[position] (days)145"
"t[velocity] (hours)128",0.939424934506022,1.17678812475798,1.47412554181307,"W018F2015SnowFree","OUF anisotropic","t[velocity] (hours)128"
"speed (kilometers/day)162",42.3371456096183,45.3297510420045,48.319720856985,"W018F2015SnowFree","OUF anisotropic","speed (kilometers/day)162"
"area (square kilometers)175",211.77811024389,305.300844898551,415.658364158368,"W019D2012Snow","OUF isotropic","area (square kilometers)175"
"t[position] (days)146",0.468385886665679,1.01147542774593,2.18427277605837,"W019D2012Snow","OUF isotropic","t[position] (days)146"
"t[velocity] (hours)129",1.54408410717834,3.65656814854622,8.65917249119024,"W019D2012Snow","OUF isotropic","t[velocity] (hours)129"
"speed (kilometers/day)163",12.1839788390889,14.5087062954331,16.8292159740039,"W019D2012Snow","OUF isotropic","speed (kilometers/day)163"
"area (square kilometers)176",203.982305542669,235.850898334349,269.998727089313,"W019D2013SnowFree","OUF anisotropic","area (square kilometers)176"
"t[position] (hours)12",9.78243179515894,13.445384293228,18.4798997404761,"W019D2013SnowFree","OUF anisotropic","t[position] (hours)12"
"t[velocity] (hours)130",0.956143591479655,1.98698806516125,4.12921407022499,"W019D2013SnowFree","OUF anisotropic","t[velocity] (hours)130"
"speed (kilometers/day)164",20.3169226334841,24.317044291455,28.3098022420335,"W019D2013SnowFree","OUF anisotropic","speed (kilometers/day)164"
"area (square kilometers)177",238.357941325173,549.869369800941,989.343769036578,"W020D2012Snow","OUF isotropic","area (square kilometers)177"
"t[position] (days)147",1.42548272183432,5.79413788809644,23.551343942685,"W020D2012Snow","OUF isotropic","t[position] (days)147"
"t[velocity] (hours)131",1.11569852439077,2.61410066104582,6.12488240926164,"W020D2012Snow","OUF isotropic","t[velocity] (hours)131"
"speed (kilometers/day)165",7.71243797787567,9.62173492190027,11.527240792018,"W020D2012Snow","OUF isotropic","speed (kilometers/day)165"
"area (square kilometers)178",341.755909162353,419.998710112023,506.185790556818,"W020D2013SnowFree","OU anisotropic","area (square kilometers)178"
"t[position] (days)148",1.00845016416946,1.40192368509448,1.94892131377413,"W020D2013SnowFree","OU anisotropic","t[position] (days)148"
"area (square kilometers)179",175.620402175477,232.390157952079,296.98840007773,"W020D2013Snow","OU anisotropic","area (square kilometers)179"
"t[position] (days)149",1.87306923494665,2.73561620496313,3.99536540413577,"W020D2013Snow","OU anisotropic","t[position] (days)149"
"area (square kilometers)180",586.015604199133,816.630092824509,1084.91262516371,"W020F2014Snow","OUF anisotropic","area (square kilometers)180"
"t[position] (days)150",0.87075588109255,1.39620829372168,2.23874181247133,"W020F2014Snow","OUF anisotropic","t[position] (days)150"
"t[velocity] (hours)132",2.06133733051298,2.70736023697916,3.55584665560381,"W020F2014Snow","OUF anisotropic","t[velocity] (hours)132"
"speed (kilometers/day)166",23.9716862404033,25.9613940554647,27.9490893371768,"W020F2014Snow","OUF anisotropic","speed (kilometers/day)166"
"area (square kilometers)181",717.683392027648,858.810050186666,1012.41622199898,"W020F2015SnowFree","OUF anisotropic","area (square kilometers)181"
"t[position] (days)151",0.878784942242391,1.11274738168236,1.40899857965411,"W020F2015SnowFree","OUF anisotropic","t[position] (days)151"
"t[velocity] (minutes)27",32.4465391510737,47.7876166275046,70.3821227991209,"W020F2015SnowFree","OUF anisotropic","t[velocity] (minutes)27"
"speed (kilometers/day)167",45.0970275483406,51.2950008717664,57.4837067959736,"W020F2015SnowFree","OUF anisotropic","speed (kilometers/day)167"
"area (square kilometers)182",264.39128474619,1094.64859191027,2503.62259694198,"W021D2013Snow","OUF isotropic","area (square kilometers)182"
"t[position] (days)152",0,5.55875848423142,11.4937176800685,"W021D2013Snow","OUF isotropic","t[position] (days)152"
"t[velocity] (minutes)28",3.48666598745233,32.0337584096862,294.310289985633,"W021D2013Snow","OUF isotropic","t[velocity] (minutes)28"
"speed (kilometers/day)168",20.0441503394439,30.668979583247,41.2871711458851,"W021D2013Snow","OUF isotropic","speed (kilometers/day)168"
"area (square kilometers)183",1181.53799835881,4822.23097503005,10975.1227206623,"W022D2013Snow","OUF anisotropic","area (square kilometers)183"
"t[position] (months)9",0,1.02268559479829,2.09024194589082,"W022D2013Snow","OUF anisotropic","t[position] (months)9"
"t[velocity] (minutes)29",38.2900674948926,50.8627437196987,67.5637017103932,"W022D2013Snow","OUF anisotropic","t[velocity] (minutes)29"
"speed (kilometers/day)169",20.7268949615425,22.6809731812935,24.6328541126329,"W022D2013Snow","OUF anisotropic","speed (kilometers/day)169"
"area (square kilometers)184",3311.22414753297,8666.87869765256,16554.0826371959,"W022D2014SnowFree","OUF anisotropic","area (square kilometers)184"
"t[position] (days)153",4.8223421450606,22.5790768512461,105.719315660061,"W022D2014SnowFree","OUF anisotropic","t[position] (days)153"
"t[velocity] (minutes)30",28.1123316286634,46.7629682783725,77.7870448844032,"W022D2014SnowFree","OUF anisotropic","t[velocity] (minutes)30"
"speed (kilometers/day)170",29.7457478331893,35.6708148239119,41.5849180158503,"W022D2014SnowFree","OUF anisotropic","speed (kilometers/day)170"
"area (square kilometers)185",4257.23136962413,7383.37056026337,11356.067548266,"W022D2014Snow","OUF anisotropic","area (square kilometers)185"
"t[position] (days)154",4.48344405538106,9.02312787414133,18.1594407396227,"W022D2014Snow","OUF anisotropic","t[position] (days)154"
"t[velocity] (hours)133",1.23724903545375,1.78389615295713,2.57206543981515,"W022D2014Snow","OUF anisotropic","t[velocity] (hours)133"
"speed (kilometers/day)171",31.0871546391362,35.6270920130728,40.1599600199526,"W022D2014Snow","OUF anisotropic","speed (kilometers/day)171"
"area (square kilometers)186",545.68215380222,680.233186479884,829.388542948878,"W022D2015SnowFree","OU isotropic","area (square kilometers)186"
"t[position] (days)155",0.840012637519996,1.20707212565525,1.73452523385303,"W022D2015SnowFree","OU isotropic","t[position] (days)155"
"area (square kilometers)187",542.610215824837,761.549331652768,1017.01605834314,"W022F2014Snow","OUF anisotropic","area (square kilometers)187"
"t[position] (days)156",0.664109934070773,1.16860137130896,2.05632997635546,"W022F2014Snow","OUF anisotropic","t[position] (days)156"
"t[velocity] (hours)134",1.77532669173438,2.94482308188724,4.88472517424041,"W022F2014Snow","OUF anisotropic","t[velocity] (hours)134"
"speed (kilometers/day)172",22.3928976000554,25.603747552375,28.809657640783,"W022F2014Snow","OUF anisotropic","speed (kilometers/day)172"
"area (square kilometers)188",785.047190211848,945.606289147861,1120.88182535561,"W022F2015SnowFree","OUF anisotropic","area (square kilometers)188"
"t[position] (hours)13",10.6600095424614,14.2073685335413,18.9351913658094,"W022F2015SnowFree","OUF anisotropic","t[position] (hours)13"
"t[velocity] (hours)135",1.34640307803585,1.72934676623048,2.22120721993194,"W022F2015SnowFree","OUF anisotropic","t[velocity] (hours)135"
"speed (kilometers/day)173",46.9896041823552,49.77994346496,52.5681782542283,"W022F2015SnowFree","OUF anisotropic","speed (kilometers/day)173"
"area (square kilometers)189",228.442438082646,309.30077229899,402.221221946498,"W023D2013Snow","OUF anisotropic","area (square kilometers)189"
"t[position] (days)157",0.888389756476601,1.30237922745437,1.90928771942601,"W023D2013Snow","OUF anisotropic","t[position] (days)157"
